LABEL,TRACK_INDEX,TRACK_ID,NUMBER_SPOTS,NUMBER_GAPS,NUMBER_SPLITS,NUMBER_MERGES,NUMBER_COMPLEX,LONGEST_GAP,TRACK_DURATION,TRACK_START,TRACK_STOP,TRACK_DISPLACEMENT,TRACK_X_LOCATION,TRACK_Y_LOCATION,TRACK_Z_LOCATION,TRACK_MEAN_SPEED,TRACK_MAX_SPEED,TRACK_MIN_SPEED,TRACK_MEDIAN_SPEED,TRACK_STD_SPEED,TRACK_MEAN_QUALITY,TOTAL_DISTANCE_TRAVELED,MAX_DISTANCE_TRAVELED,CONFINEMENT_RATIO,MEAN_STRAIGHT_LINE_SPEED,LINEARITY_OF_FORWARD_PROGRESSION,MEAN_DIRECTIONAL_CHANGE_RATE
Track_10185,2310,2310,7,0,0,0,0,0,30,145,175,4.284481389,363.3122393,140.3057215,0,0.442083342,0.766339563,0.225527008,0.498138535,0.202676581,27.41210243,13.26250027,6.835329038,0.323052313,0.142816046,0.323052313,0.25698634
Track_10186,2311,2311,23,0,0,0,0,0,110,160,270,9.90932876,179.0886079,143.2819527,0,0.425860891,0.770320623,0.084467934,0.424864088,0.208410635,53.35896111,46.844698,9.90932876,0.211535759,0.090084807,0.211535759,0.313220438
Track_10187,2312,2312,10,0,0,0,0,0,45,155,200,7.077743678,23.02074878,143.9612845,0,0.434898229,0.705197503,0.248609407,0.365593788,0.153652404,33.96117792,19.57042031,8.460927008,0.36165517,0.157283193,0.36165517,0.375783608
Track_10191,2316,2316,12,0,0,0,0,0,55,150,205,3.653108555,221.1190995,148.2182274,0,0.596564386,1.107501142,0.213855022,0.530169667,0.257387378,16.71818423,32.81104124,11.77017478,0.111337782,0.066420156,0.111337782,0.250991915
Track_10192,2317,2317,13,0,0,0,0,0,60,145,205,8.265564566,365.7915196,150.9873351,0,0.506862585,1.04166162,0.203789302,0.493444275,0.249513712,14.46146407,30.41175509,8.265564566,0.271788476,0.137759409,0.271788476,0.375142913
Track_10193,2318,2318,15,0,0,0,0,0,70,160,230,7.315830272,311.7128919,148.3564237,0,0.381474741,1.001475297,0.045292401,0.379272944,0.271955218,31.57860819,26.70323184,7.315830272,0.273967972,0.104511861,0.273967972,0.342577901
Track_10194,2319,2319,19,0,0,0,0,0,90,145,235,6.496305072,382.9530035,145.4569248,0,0.436845885,0.751167506,0.176440187,0.390744306,0.193956229,39.65327883,39.31612962,10.4441121,0.165232568,0.072181167,0.165232568,0.305617502
Track_10197,2322,2322,6,0,0,0,0,0,25,155,180,5.818890691,217.7313093,158.6258387,0,0.53091789,0.813418954,0.307581445,0.519266104,0.204476644,20.63463338,13.27294724,5.818890691,0.438402307,0.232755628,0.438402307,0.312605354
Track_10201,2326,2326,25,0,0,0,0,0,120,155,275,6.359918016,265.6928969,169.4566202,0,0.25018029,0.570068198,0.057057926,0.226371196,0.15353026,17.75939516,30.02163483,6.359918016,0.211844493,0.052999317,0.211844493,0.342168527
Track_10203,2328,2328,9,0,0,0,0,0,40,150,190,6.300480946,138.0510942,165.6137961,0,0.38902544,1.119034606,0.016756325,0.342767982,0.351083373,25.99120506,15.56101762,6.839631,0.404888748,0.157512024,0.404888748,0.424155833
Track_10204,2329,2329,7,0,0,0,0,0,30,155,185,6.5588389,47.93675922,166.7282673,0,0.373811212,0.777526644,0.106635605,0.391261669,0.240538454,22.01956177,11.21433635,6.5588389,0.584861975,0.218627963,0.584861975,0.375956467
Track_10206,2331,2331,51,0,0,0,0,0,250,145,395,8.776511313,44.39654732,170.9492139,0,0.289635166,0.985791612,0.039359687,0.264095768,0.195682552,67.71848626,72.40879141,11.63699863,0.121207814,0.035106045,0.121207814,0.336848068
Track_10207,2332,2332,8,0,0,0,0,0,35,155,190,7.404078655,246.4279263,174.6321001,0,0.648629962,1.124968703,0.249854204,0.667291459,0.31966784,29.51128197,22.70204869,8.003415593,0.326141431,0.211545104,0.326141431,0.41894807
Track_10208,2333,2333,8,0,0,0,0,0,35,155,190,4.221274622,346.7170178,175.0309569,0,0.531141262,0.983664432,0.103658383,0.567972966,0.306244427,35.00659239,18.58994416,8.176592037,0.227073013,0.120607846,0.227073013,0.283511531
Track_10211,2336,2336,8,0,0,0,0,0,35,155,190,6.892665743,107.2901419,174.9983142,0,0.216469784,0.753424477,0.00705325,0.096080688,0.267543589,30.28652906,7.576442426,6.892665743,0.909749637,0.196933307,0.909749637,0.226280446
Track_10215,2340,2340,17,0,0,0,0,0,80,155,235,5.806490692,293.8079057,181.343003,0,0.483696105,1.093012027,0.083044051,0.552905309,0.273847534,38.34744723,38.69568837,6.5852617,0.150055237,0.072581134,0.150055237,0.304507233
Track_10217,2342,2342,9,0,0,0,0,0,40,155,195,4.932963605,160.5084877,180.3667957,0,0.277477895,0.514962255,0.03385887,0.266781818,0.165336765,59.25368977,11.09911579,4.932963605,0.444446539,0.12332409,0.444446539,0.339986573
Track_10218,2343,2343,11,0,0,0,0,0,50,160,210,2.307705081,78.82275804,182.982807,0,0.327200953,0.637634393,0.050867217,0.394096061,0.21140191,57.99017403,16.36004765,3.188171965,0.141057357,0.046154102,0.141057357,0.437099075
Track_10219,2344,2344,8,0,0,0,0,0,35,155,190,10.52227047,375.3943596,180.303701,0,0.536417043,0.883655874,0.123714747,0.500474574,0.275971724,28.0826664,18.77459651,10.52227047,0.560452549,0.300636299,0.560452549,0.200789893
Track_10221,2346,2346,8,0,0,0,0,0,35,150,185,7.72018096,213.4057223,189.1167257,0,0.477689944,0.765101486,0.102850729,0.523979616,0.210613491,43.668257,16.71914805,10.62989174,0.461756839,0.220576599,0.461756839,0.210100864
Track_10222,2347,2347,21,0,0,0,0,0,100,150,250,14.26806185,153.8550164,191.9717329,0,0.460821029,1.158712824,0.064147655,0.437572911,0.300793465,36.55539758,46.08210292,18.88310999,0.309622629,0.142680618,0.309622629,0.366458455
Track_10225,2350,2350,23,0,0,0,0,0,110,155,265,7.932844023,282.1677023,189.8262412,0,0.395683148,0.883942444,0.092535809,0.401350349,0.21131377,27.64743813,43.52514626,7.932844023,0.182258871,0.072116764,0.182258871,0.348929328
Track_10226,2351,2351,6,0,0,0,0,0,25,150,175,6.168920563,418.342077,190.2759307,0,0.397281367,0.789523252,0.190867988,0.256070852,0.249077717,40.41449404,9.93203417,6.930617323,0.621113506,0.246756823,0.621113506,0.339653794
Track_10230,2355,2355,5,0,0,0,0,0,20,155,175,6.468238504,390.901506,192.9371753,0,0.44103599,0.675651221,0.21960842,0.556739203,0.211403695,28.81355934,8.820719803,6.468238504,0.73330053,0.323411925,0.73330053,0.423644419
Track_10233,2358,2358,8,0,0,0,0,0,35,155,190,3.112293164,365.9074842,193.479736,0,0.389949677,0.605490325,0.164119285,0.407309399,0.149556979,19.33710074,13.64823869,4.415017893,0.228036249,0.088922662,0.228036249,0.398781617
Track_10234,2359,2359,20,0,0,0,0,0,95,150,245,16.57839814,19.58377326,190.5128168,0,0.416369494,0.955101973,0.049575609,0.405654575,0.248713464,52.4581008,39.55510198,17.2777581,0.419121613,0.174509454,0.419121613,0.321868001
Track_10235,2360,2360,5,0,0,0,0,0,20,155,175,3.125050836,179.22981,197.1010548,0,0.292687292,0.444939615,0.12726818,0.354438104,0.137498876,23.38682003,5.853745834,3.744261647,0.53385489,0.156252542,0.53385489,0.281882074
Track_10236,2361,2361,20,0,0,0,0,0,95,160,255,3.327412645,281.577909,199.5775119,0,0.189657482,0.467158846,0.029063795,0.170234967,0.136303114,9.657893443,18.01746077,3.78826598,0.184677113,0.035025396,0.184677113,0.46624417
Track_10237,2362,2362,14,0,0,0,0,0,65,150,215,6.99773328,440.2796661,198.4013176,0,0.642675302,1.13641068,0.117084556,0.663362827,0.251743862,27.05295297,41.77389462,8.886894451,0.167514505,0.107657435,0.167514505,0.356073073
Track_10238,2363,2363,10,0,0,0,0,0,45,155,200,3.440979783,406.3663059,200.7459043,0,0.371423868,1.035415244,0.137439255,0.215259396,0.28868947,36.7164465,16.71407408,6.375251188,0.205873192,0.076466217,0.205873192,0.325330011
Track_10239,2364,2364,118,0,0,0,0,0,585,145,730,6.436079348,23.46129081,200.2133847,0,0.048741976,0.529074389,0.003256736,0.022559243,0.089020916,26.75439957,28.51405599,6.436079348,0.225716024,0.011001845,0.225716024,0.38931837
Track_10249,2374,2374,15,0,0,0,0,0,70,175,245,5.842554792,378.670239,27.7184234,0,0.230508926,1.083071543,0.049729202,0.187832551,0.250606719,13.53702844,16.13562479,6.143576201,0.362090397,0.083465068,0.362090397,0.44500859
Track_10250,2375,2375,6,0,0,0,0,0,25,175,200,6.263755286,189.0860519,31.045047,0,0.323395526,0.835313202,0.007055271,0.30255452,0.338406725,30.00915599,8.084888159,6.263755286,0.774748539,0.250550211,0.774748539,0.177343636
Track_10254,2379,2379,5,0,0,0,0,0,20,175,195,3.114955583,143.8740123,31.63312648,0,0.221421845,0.354475569,0.126261775,0.27341592,0.111865872,27.97675018,4.428436896,3.114955583,0.703398435,0.155747779,0.703398435,0.346683846
