LABEL,TRACK_ID,SPOT_SOURCE_ID,SPOT_TARGET_ID,LINK_COST,DIRECTIONAL_CHANGE_RATE,SPEED,DISPLACEMENT,EDGE_TIME,EDGE_X_LOCATION,EDGE_Y_LOCATION,EDGE_Z_LOCATION,MANUAL_EDGE_COLOR
ID613395_ID611393,107,613395,611393,8.478309681,2.889712687,2.911753712,2.911753712,24.5,229.2120627,167.1010849,0,
ID607170_ID608421,109,607170,608421,12.82287874,0.580464754,1.790452369,3.580904737,5,195.960366,173.4250899,0,
ID605927_ID602361,109,605927,602361,19.86805771,0.755031045,4.457359948,4.457359948,2.5,198.783661,176.4829898,0,
ID602361_ID607170,109,602361,607170,0.118733251,1.19568623,0.344576916,0.344576916,3.5,197.1879767,174.8301596,0,
ID605415_ID600854,109,605415,600854,4.601808124,1.842740433,2.145182539,2.145182539,9.5,191.0278733,171.9720594,0,
ID608421_ID603445,109,608421,603445,1.858599994,0.915198221,1.363304806,1.363304806,6.5,193.9981064,172.2814199,0,
ID604416_ID608903,109,604416,608903,4.714429825,1.174167881,2.171273779,2.171273779,11.5,187.9042588,168.8386615,0,
ID607936_ID609432,109,607936,609432,1.332244,NaN,1.154228747,1.154228747,0.5,204.0966486,178.3730369,0,
ID602298_ID605415,109,602298,605415,3.527607567,2.592274084,1.878192633,1.878192633,8.5,191.7517683,172.9555314,0,
ID609432_ID605927,109,609432,605927,15.76087319,2.164097217,3.969996623,3.969996623,1.5,202.4242456,177.9310323,0,
ID603445_ID602298,109,603445,602298,5.765325829,0.500164299,2.401109291,2.401109291,7.5,192.366245,173.1055799,0,
ID600854_ID604416,109,600854,604416,9.597624963,1.148838949,3.098003383,3.098003383,10.5,189.4737826,170.3923314,0,
ID607423_ID608425,110,607423,608425,1.814170788,0.021353628,1.346911574,1.346911574,5.5,391.7565692,174.759794,0,
ID608425_ID602282,110,608425,602282,4.772625019,0.748046781,1.092316921,2.184633841,7,391.5832333,173.4458464,0,
ID600895_ID601463,110,600895,601463,4.439034485,2.581627453,2.106901632,2.106901632,15.5,376.9636673,168.4914537,0,
ID602927_ID606391,110,602927,606391,6.409257599,0.053344668,2.531651161,2.531651161,18.5,372.0833677,167.9511934,0,
ID607179_ID607423,110,607179,607423,17.14461483,1.32637635,4.140605612,4.140605612,4.5,394.2164667,175.9748988,0,
ID604428_ID608909,110,604428,608909,1.023936784,0.186506372,1.011897615,1.011897615,11.5,385.2076229,173.3427849,0,
ID604921_ID600895,110,604921,600895,3.926379535,0.08946318,1.981509408,1.981509408,14.5,377.4006167,168.1283964,0,
ID615955_ID617455,110,615955,617455,2.909179802,1.724005201,1.70563179,1.70563179,20.5,371.3903157,170.3721072,0,
ID605417_ID600856,110,605417,600856,2.279013033,1.89823211,1.509640034,1.509640034,9.5,389.6469108,172.9638906,0,
ID603929_ID602927,110,603929,602927,5.845681124,1.000161907,2.417784342,2.417784342,17.5,374.5387175,167.6493132,0,
